"Device","Kernel","Invocations","Event Name","Min","Max","Avg","Total"
"Tesla V100-SXM2-16GB (0)","void at::native::im2col_kernel_batch_norm_collect_statistics_kernel_fused_kernel_vfuse_idx_0<float, at::native::InvStd, float, float, float, int>(long, float const *, long, long, long, long, long, long, long, long, long, long, long, long, at::native::im2col_kernel_batch_norm_collect_statistics_kernel_fused_kernel_vfuse_idx_0<float, at::native::InvStd, float, float, float, int>*, at::PackedTensorAccessor<float, unsigned long=3, at::RestrictPtrTraits, int>, float, at::PackedTensorAccessor<float, unsigned long=3, at::RestrictPtrTraits, int>, at::native::im2col_kernel_batch_norm_collect_statistics_kernel_fused_kernel_vfuse_idx_0<float, at::native::InvStd, float, float, float, int>*, float, at::native::im2col_kernel_batch_norm_collect_statistics_kernel_fused_kernel_vfuse_idx_0<float, at::native::InvStd, float, float, float, int>*, at::native::im2col_kernel_batch_norm_collect_statistics_kernel_fused_kernel_vfuse_idx_0<float, at::native::InvStd, float, float, float, int>*)",1,"elapsed_cycles_pm",261001108,261001108,261001108,261001108
"Tesla V100-SXM2-16GB (0)","_ZN2at6native17kernelHistogram1DIfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EZZZNS0_20_histc_cuda_templateIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEESC_SC_SC_ENKUlvE_clEvENKUlvE0_clEvEUllE_EEvNS_4cuda6detail10TensorInfoIS9_T1_EESK_NSI_IT0_SJ_EEiSL_SL_SJ_T6_",1,"elapsed_cycles_pm",91042286,91042286,91042286,91042286
"Tesla V100-SXM2-16GB (0)","void at::native::MaxPoolForward<float, float>(int, float const *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, at::native::MaxPoolForward<float, float>*, long*)",3,"elapsed_cycles_pm",104720768,106517196,105873839,317621518
"Tesla V100-SXM2-16GB (0)","volta_sgemm_128x32_tn",20000,"elapsed_cycles_pm",745136,1865062,772954,15459086502
"Tesla V100-SXM2-16GB (0)","_ZN2at6native69kernelHistogram1D_MaxPoolForward_fused_kernel_hfuse_lb_bar_sync_idx_0IfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EKZZZNS0_20_histc_cuda_templateIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEESC_SC_SC_bENKUlvE_clEvENKUlvE0_clEvEUllE_ffEEvNS_4cuda6detail10TensorInfoIS9_T1_EESL_NSJ_IT0_SK_EEiSM_SM_SK_T6_iPKT7_iiiiiiiiiiiiiiPSP_Pl",1,"elapsed_cycles_pm",123096708,123096708,123096708,123096708
"Tesla V100-SXM2-16GB (0)","void at::native::_GLOBAL__N__50_tmpxft_000002d2_00000000_6_MaxPoolUpSample_cpp1_ii_f4a1d887::MaxPoolForward_upsample_bilinear2d_out_frame_fused_kernel_hfuse_imba_idx_0<float, float, float, float>(int, float const *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, at::native::_GLOBAL__N__50_tmpxft_000002d2_00000000_6_MaxPoolUpSample_cpp1_ii_f4a1d887::MaxPoolForward_upsample_bilinear2d_out_frame_fused_kernel_hfuse_imba_idx_0<float, float, float, float>*, long*, int, float, long*, bool, at::PackedTensorAccessor<float, unsigned long=4, at::DefaultPtrTraits, long>, at::DefaultPtrTraits)",1,"elapsed_cycles_pm",135035984,135035984,135035984,135035984
"Tesla V100-SXM2-16GB (0)","_ZN84_GLOBAL__N__60_tmpxft_00008cbb_00000000_11_Distributions_compute_75_cpp1_ii_c3aa7ee643distribution_elementwise_grid_stride_kernelIfLi4EZZZN2at6native18normal_kernel_cudaERNS1_14TensorIteratorEddPNS1_9GeneratorEENKUlvE_clEvENKUlvE0_clEvEUlP24curandStatePhilox4_32_10E0_ZNS_27distribution_nullary_kernelIffLi4ESB_ZZZNS2_18normal_kernel_cudaES4_ddS6_ENKS7_clEvENKS8_clEvEUlfE_EEvS4_PNS1_13CUDAGeneratorERKT2_T3_EUlifE_EEviSt4pairImmET1_SG_",8,"elapsed_cycles_pm",618502,150619548,29982043,239856350
"Tesla V100-SXM2-16GB (0)","_ZN2at6native66kernelHistogram1D_MaxPoolForward_fused_kernel_hfuse_bar_sync_idx_0IfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EKZZZNS0_20_histc_cuda_templateIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEESC_SC_SC_bENKUlvE_clEvENKUlvE0_clEvEUllE_ffEEvNS_4cuda6detail10TensorInfoIS9_T1_EESL_NSJ_IT0_SK_EEiSM_SM_SK_T6_iPKT7_iiiiiiiiiiiiiiPSP_Pl",1,"elapsed_cycles_pm",123048678,123048678,123048678,123048678
"Tesla V100-SXM2-16GB (0)","void at::native::im2col_kernel_upsample_bilinear2d_out_frame_fused_kernel_vfuse_idx_0<float, float, float>(long, float const *, long, long, long, long, long, long, long, long, long, long, long, long, at::native::im2col_kernel_upsample_bilinear2d_out_frame_fused_kernel_vfuse_idx_0<float, float, float>*, int, float, at::native::im2col_kernel_upsample_bilinear2d_out_frame_fused_kernel_vfuse_idx_0<float, float, float>*, bool, at::PackedTensorAccessor<float, unsigned long=4, at::DefaultPtrTraits, long>, at::DefaultPtrTraits)",1,"elapsed_cycles_pm",147856526,147856526,147856526,147856526
"Tesla V100-SXM2-16GB (0)","void at::native::_GLOBAL__N__50_tmpxft_000002d2_00000000_6_MaxPoolUpSample_cpp1_ii_f4a1d887::MaxPoolForward_upsample_bilinear2d_out_frame_fused_kernel_vfuse_lb_idx_0<float, float, float, float>(int, float const *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, at::native::_GLOBAL__N__50_tmpxft_000002d2_00000000_6_MaxPoolUpSample_cpp1_ii_f4a1d887::MaxPoolForward_upsample_bilinear2d_out_frame_fused_kernel_vfuse_lb_idx_0<float, float, float, float>*, long*, int, float, long*, bool, at::PackedTensorAccessor<float, unsigned long=4, at::DefaultPtrTraits, long>, at::DefaultPtrTraits)",1,"elapsed_cycles_pm",170250912,170250912,170250912,170250912
"Tesla V100-SXM2-16GB (0)","_ZN2at6native79kernelHistogram1D_batch_norm_collect_statistics_kernel_fused_kernel_vfuse_idx_0IfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EKZNS0_17_histc_cuda_fusedIffiEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_dEUllE_NS0_6InvStdEfffiEEvNS_4cuda6detail10TensorInfoIS9_T1_EESH_NSF_IT0_SG_EEiSI_SI_SG_T6_NS_20PackedTensorAccessorIT8_Lm3ENS_17RestrictPtrTraitsET11_EET10_SQ_NSL_IT9_Lm1ESN_SO_EESS_NSL_ISQ_Lm1ESN_SO_EEST_",1,"elapsed_cycles_pm",244858010,244858010,244858010,244858010
"Tesla V100-SXM2-16GB (0)","_ZN2at6native71kernelHistogram1D_MaxPoolForward_fused_kernel_hfuse_bar_sync_imba_idx_0IfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EKZZZNS0_20_histc_cuda_templateIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEESC_SC_SC_bENKUlvE_clEvENKUlvE0_clEvEUllE_ffEEvNS_4cuda6detail10TensorInfoIS9_T1_EESL_NSJ_IT0_SK_EEiSM_SM_SK_T6_iPKT7_iiiiiiiiiiiiiiPSP_Pl",1,"elapsed_cycles_pm",126936276,126936276,126936276,126936276
"Tesla V100-SXM2-16GB (0)","_ZN2at6native73im2col_kernel_kernelHistogram1D_fused_kernel_hfuse_lb_bar_sync_imba_idx_0IffflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EZZZNS0_26_histc_cuda_template_fusedIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEESC_SC_SC_ENKUlvE_clEvENKUlvE0_clEvEUllE_EEvlPKS9_llllllllllllPS9_NS_4cuda6detail10TensorInfoIT0_T2_EESO_NSL_IT1_SN_EEiSP_SP_SN_T7_",1,"elapsed_cycles_pm",234071672,234071672,234071672,234071672
"Tesla V100-SXM2-16GB (0)","void at::native::MaxPoolForward_batch_norm_collect_statistics_kernel_fused_kernel_hfuse_lb_imba_idx_0<float, float, at::native::InvStd, float, float, float, int>(int, float const *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, at::native::MaxPoolForward_batch_norm_collect_statistics_kernel_fused_kernel_hfuse_lb_imba_idx_0<float, float, at::native::InvStd, float, float, float, int>*, long*, at::PackedTensorAccessor<float, unsigned long=3, at::RestrictPtrTraits, int>, float, at::PackedTensorAccessor<float, unsigned long=3, at::RestrictPtrTraits, int>, long*, float, long*, long*)",1,"elapsed_cycles_pm",207598452,207598452,207598452,207598452
"Tesla V100-SXM2-16GB (0)","void at::native::im2col_kernel_upsample_bilinear2d_out_frame_fused_kernel_hfuse_lb_idx_0<float, float, float>(long, float const *, long, long, long, long, long, long, long, long, long, long, long, long, at::native::im2col_kernel_upsample_bilinear2d_out_frame_fused_kernel_hfuse_lb_idx_0<float, float, float>*, int, float, at::native::im2col_kernel_upsample_bilinear2d_out_frame_fused_kernel_hfuse_lb_idx_0<float, float, float>*, bool, at::PackedTensorAccessor<float, unsigned long=4, at::DefaultPtrTraits, long>, at::DefaultPtrTraits)",1,"elapsed_cycles_pm",1142854538,1142854538,1142854538,1142854538
"Tesla V100-SXM2-16GB (0)","void at::native::im2col_kernel_batch_norm_collect_statistics_kernel_fused_kernel_hfuse_lb_bar_sync_idx_0<float, at::native::InvStd, float, float, float, int>(long, float const *, long, long, long, long, long, long, long, long, long, long, long, long, at::native::im2col_kernel_batch_norm_collect_statistics_kernel_fused_kernel_hfuse_lb_bar_sync_idx_0<float, at::native::InvStd, float, float, float, int>*, at::PackedTensorAccessor<float, unsigned long=3, at::RestrictPtrTraits, int>, float, at::PackedTensorAccessor<float, unsigned long=3, at::RestrictPtrTraits, int>, at::native::im2col_kernel_batch_norm_collect_statistics_kernel_fused_kernel_hfuse_lb_bar_sync_idx_0<float, at::native::InvStd, float, float, float, int>*, float, at::native::im2col_kernel_batch_norm_collect_statistics_kernel_fused_kernel_hfuse_lb_bar_sync_idx_0<float, at::native::InvStd, float, float, float, int>*, at::native::im2col_kernel_batch_norm_collect_statistics_kernel_fused_kernel_hfuse_lb_bar_sync_idx_0<float, at::native::InvStd, float, float, float, int>*)",1,"elapsed_cycles_pm",284885026,284885026,284885026,284885026
"Tesla V100-SXM2-16GB (0)","void at::native::im2col_kernel_MaxPoolForward_fused_kernel_hfuse_lb_idx_0<float, float, float>(long, float const *, long, long, long, long, long, long, long, long, long, long, long, long, at::native::im2col_kernel_MaxPoolForward_fused_kernel_hfuse_lb_idx_0<float, float, float>*, int, float const *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, at::native::im2col_kernel_MaxPoolForward_fused_kernel_hfuse_lb_idx_0<float, float, float>**, long*)",1,"elapsed_cycles_pm",212152756,212152756,212152756,212152756
"Tesla V100-SXM2-16GB (0)","_ZN2at6native80kernelHistogram1D_upsample_bilinear2d_out_frame_fused_kernel_hfuse_lb_imba_idx_0IfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EKZZZNS0_20_histc_cuda_templateIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEEbENKUlvE_clEvENKUlvE0_clEvEUllE_ffEEvNS_4cuda6detail10TensorInfoIS9_T1_EESL_NSJ_IT0_SK_EEiSM_SM_SK_T6_iT8_SP_bNS_20PackedTensorAccessorIT7_Lm4ENS_16DefaultPtrTraitsElEEST_",1,"elapsed_cycles_pm",299733088,299733088,299733088,299733088
"Tesla V100-SXM2-16GB (0)","_ZN2at6native57kernelHistogram1D_MaxPoolForward_fused_kernel_vfuse_idx_0IfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EKZZZNS0_20_histc_cuda_templateIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEESC_SC_SC_bENKUlvE_clEvENKUlvE0_clEvEUllE_ffEEvNS_4cuda6detail10TensorInfoIS9_T1_EESL_NSJ_IT0_SK_EEiSM_SM_SK_T6_iPKT7_iiiiiiiiiiiiiiPSP_Pl",1,"elapsed_cycles_pm",180315106,180315106,180315106,180315106
"Tesla V100-SXM2-16GB (0)","_ZN2at6native17kernelHistogram1DIfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EZNS0_20_histc_cuda_templateIffiEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_dEUllE_EEvNS_4cuda6detail10TensorInfoIS9_T1_EESF_NSD_IT0_SE_EEiSG_SG_SE_T6_",1,"elapsed_cycles_pm",90599156,90599156,90599156,90599156
"Tesla V100-SXM2-16GB (0)","void at::native::_GLOBAL__N__50_tmpxft_000002d2_00000000_6_MaxPoolUpSample_cpp1_ii_f4a1d887::MaxPoolForward_upsample_bilinear2d_out_frame_fused_kernel_hfuse_idx_0<float, float, float, float>(int, float const *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, at::native::_GLOBAL__N__50_tmpxft_000002d2_00000000_6_MaxPoolUpSample_cpp1_ii_f4a1d887::MaxPoolForward_upsample_bilinear2d_out_frame_fused_kernel_hfuse_idx_0<float, float, float, float>*, long*, int, float, long*, bool, at::PackedTensorAccessor<float, unsigned long=4, at::DefaultPtrTraits, long>, at::DefaultPtrTraits)",1,"elapsed_cycles_pm",162672128,162672128,162672128,162672128
"Tesla V100-SXM2-16GB (0)","_ZN2at6native17kernelHistogram1DIfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EZZZNS0_20_histc_cuda_templateIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEEbENKUlvE_clEvENKUlvE0_clEvEUllE_EEvNS_4cuda6detail10TensorInfoIS9_T1_EESK_NSI_IT0_SJ_EEiSL_SL_SJ_T6_",1,"elapsed_cycles_pm",90587372,90587372,90587372,90587372
"Tesla V100-SXM2-16GB (0)","_ZN2at6native86kernelHistogram1D_upsample_bilinear2d_out_frame_fused_kernel_hfuse_bar_sync_imba_idx_0IfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EKZZZNS0_20_histc_cuda_templateIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEEbENKUlvE_clEvENKUlvE0_clEvEUllE_ffEEvNS_4cuda6detail10TensorInfoIS9_T1_EESL_NSJ_IT0_SK_EEiSM_SM_SK_T6_iT8_SP_bNS_20PackedTensorAccessorIT7_Lm4ENS_16DefaultPtrTraitsElEEST_",1,"elapsed_cycles_pm",276016074,276016074,276016074,276016074
"Tesla V100-SXM2-16GB (0)","_ZN2at6native93kernelHistogram1D_batch_norm_collect_statistics_kernel_fused_kernel_hfuse_bar_sync_imba_idx_0IfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EKZNS0_17_histc_cuda_fusedIffiEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_dEUllE_NS0_6InvStdEfffiEEvNS_4cuda6detail10TensorInfoIS9_T1_EESH_NSF_IT0_SG_EEiSI_SI_SG_T6_NS_20PackedTensorAccessorIT8_Lm3ENS_17RestrictPtrTraitsET11_EET10_SQ_NSL_IT9_Lm1ESN_SO_EESS_NSL_ISQ_Lm1ESN_SO_EEST_",1,"elapsed_cycles_pm",283240158,283240158,283240158,283240158
"Tesla V100-SXM2-16GB (0)","_ZN2at6native79kernelHistogram1D_batch_norm_collect_statistics_kernel_fused_kernel_hfuse_idx_1IfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EKZNS0_17_histc_cuda_fusedIffiEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_dEUllE_NS0_6InvStdEfffiEEvNS_4cuda6detail10TensorInfoIS9_T1_EESH_NSF_IT0_SG_EEiSI_SI_SG_T6_NS_20PackedTensorAccessorIT8_Lm3ENS_17RestrictPtrTraitsET11_EET10_SQ_NSL_IT9_Lm1ESN_SO_EESS_NSL_ISQ_Lm1ESN_SO_EEST_",1,"elapsed_cycles_pm",261725874,261725874,261725874,261725874
"Tesla V100-SXM2-16GB (0)","void at::native::_GLOBAL__N__50_tmpxft_000002d2_00000000_6_MaxPoolUpSample_cpp1_ii_f4a1d887::MaxPoolForward_upsample_bilinear2d_out_frame_fused_kernel_vfuse_idx_0<float, float, float, float>(int, float const *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, at::native::_GLOBAL__N__50_tmpxft_000002d2_00000000_6_MaxPoolUpSample_cpp1_ii_f4a1d887::MaxPoolForward_upsample_bilinear2d_out_frame_fused_kernel_vfuse_idx_0<float, float, float, float>*, long*, int, float, long*, bool, at::PackedTensorAccessor<float, unsigned long=4, at::DefaultPtrTraits, long>, at::DefaultPtrTraits)",1,"elapsed_cycles_pm",162062862,162062862,162062862,162062862
"Tesla V100-SXM2-16GB (0)","_ZN2at6native65kernelHistogram1D_MaxPoolForward_fused_kernel_hfuse_lb_imba_idx_1IfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EKZZZNS0_20_histc_cuda_templateIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEESC_SC_SC_bENKUlvE_clEvENKUlvE0_clEvEUllE_ffEEvNS_4cuda6detail10TensorInfoIS9_T1_EESL_NSJ_IT0_SK_EEiSM_SM_SK_T6_iPKT7_iiiiiiiiiiiiiiPSP_Pl",1,"elapsed_cycles_pm",179374340,179374340,179374340,179374340
"Tesla V100-SXM2-16GB (0)","_ZN2at6native65im2col_kernel_kernelHistogram1D_fused_kernel_hfuse_bar_sync_idx_0IffflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EZZZNS0_26_histc_cuda_template_fusedIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEESC_SC_SC_ENKUlvE_clEvENKUlvE0_clEvEUllE_EEvlPKS9_llllllllllllPS9_NS_4cuda6detail10TensorInfoIT0_T2_EESO_NSL_IT1_SN_EEiSP_SP_SN_T7_",1,"elapsed_cycles_pm",221828840,221828840,221828840,221828840
"Tesla V100-SXM2-16GB (0)","_ZN2at6native80kernelHistogram1D_upsample_bilinear2d_out_frame_fused_kernel_hfuse_lb_imba_idx_1IfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EKZZZNS0_20_histc_cuda_templateIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEEbENKUlvE_clEvENKUlvE0_clEvEUllE_ffEEvNS_4cuda6detail10TensorInfoIS9_T1_EESL_NSJ_IT0_SK_EEiSM_SM_SK_T6_iT8_SP_bNS_20PackedTensorAccessorIT7_Lm4ENS_16DefaultPtrTraitsElEEST_",1,"elapsed_cycles_pm",820675882,820675882,820675882,820675882
"Tesla V100-SXM2-16GB (0)","void at::native::batch_norm_collect_statistics_kernel<at::native::InvStd, float, float, float, int>(at::PackedTensorAccessor<float, unsigned long=3, at::RestrictPtrTraits, int>, float, at::PackedTensorAccessor<float, unsigned long=3, at::RestrictPtrTraits, int>, at::native::batch_norm_collect_statistics_kernel<at::native::InvStd<float, unsigned long=1, float, at::RestrictPtrTraits>, float, float, float, int>, float, at::native::batch_norm_collect_statistics_kernel<at::native::InvStd<at::PackedTensorAccessor<float, unsigned long=3, at::RestrictPtrTraits, int>, unsigned long=1, float, at::RestrictPtrTraits>, float, float, float, int>, at::native::batch_norm_collect_statistics_kernel<at::native::InvStd<float, unsigned long=1, float, at::RestrictPtrTraits>, float, float, float, int>)",4,"elapsed_cycles_pm",105544174,113216032,109458887,437835548
"Tesla V100-SXM2-16GB (0)","void at::native::im2col_kernel_batch_norm_collect_statistics_kernel_fused_kernel_hfuse_idx_0<float, at::native::InvStd, float, float, float, int>(long, float const *, long, long, long, long, long, long, long, long, long, long, long, long, at::native::im2col_kernel_batch_norm_collect_statistics_kernel_fused_kernel_hfuse_idx_0<float, at::native::InvStd, float, float, float, int>*, at::PackedTensorAccessor<float, unsigned long=3, at::RestrictPtrTraits, int>, float, at::PackedTensorAccessor<float, unsigned long=3, at::RestrictPtrTraits, int>, at::native::im2col_kernel_batch_norm_collect_statistics_kernel_fused_kernel_hfuse_idx_0<float, at::native::InvStd, float, float, float, int>*, float, at::native::im2col_kernel_batch_norm_collect_statistics_kernel_fused_kernel_hfuse_idx_0<float, at::native::InvStd, float, float, float, int>*, at::native::im2col_kernel_batch_norm_collect_statistics_kernel_fused_kernel_hfuse_idx_0<float, at::native::InvStd, float, float, float, int>*)",1,"elapsed_cycles_pm",318262238,318262238,318262238,318262238
"Tesla V100-SXM2-16GB (0)","void at::native::_GLOBAL__N__50_tmpxft_00000382_00000000_11_RNN_compute_75_cpp1_ii_defe7c1a::kernel::lstm_cell_forward<float, float, int, int=1>(at::cuda::detail::TensorInfo<float, int>, int, int, int, int, int, int, int, float, float)",10000,"elapsed_cycles_pm",734218,1479658,766613,7666136686
"Tesla V100-SXM2-16GB (0)","void at::native::im2col_kernel_MaxPoolForward_fused_kernel_vfuse_lb_idx_0<float, float, float>(long, float const *, long, long, long, long, long, long, long, long, long, long, long, long, at::native::im2col_kernel_MaxPoolForward_fused_kernel_vfuse_lb_idx_0<float, float, float>*, int, float const *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, at::native::im2col_kernel_MaxPoolForward_fused_kernel_vfuse_lb_idx_0<float, float, float>**, long*)",1,"elapsed_cycles_pm",162424296,162424296,162424296,162424296
"Tesla V100-SXM2-16GB (0)","_ZN2at6native57kernelHistogram1D_MaxPoolForward_fused_kernel_hfuse_idx_1IfflLi1ELi2ELin1ELNS0_23CUDAHistogramMemoryTypeE0EKZZZNS0_20_histc_cuda_templateIfEESt5tupleIJNS_6TensorES5_EERKS5_lT_S9_S8_N3c108ArrayRefIlEESC_SC_SC_bENKUlvE_clEvENKUlvE0_clEvEUllE_ffEEvNS_4cuda6detail10TensorInfoIS9_T1_EESL_NSJ_IT0_SK_EEiSM_SM_SK_T6_iPKT7_iiiiiiiiiiiiiiPSP_Pl",1,"elapsed_cycles_pm",123669896,123669896,123669896,123669896
"Tesla V100-SXM2-16GB (0)","void at::native::upsample_bilinear2d_out_frame_batch_norm_collect_statistics_kernel_fused_kernel_hfuse_lb_idx_0<float, float, at::native::InvStd, float, float, float, int>(int, float, at::native::upsample_bilinear2d_out_frame_batch_norm_collect_statistics_kernel_fused_kernel_hfuse_lb_idx_0<float, float, at::native::InvStd, float, float, float, int>, bool, at::PackedTensorAccessor<float, unsigned long=4, at::DefaultPtrTraits, long>, at::DefaultPtrTraits, float, float, float, float, float, float, float)",1,"elapsed_cycles_pm",512418068,512418068,512418068,512418068
